# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  22.0100000    4.6036795178e-03    2.1683665877e-03
  22.0600000    4.5990967696e-03    2.2120144097e-03
  22.1100000    4.6054581092e-03    2.2545332124e-03
  22.1600000    4.6170509602e-03    2.2947651014e-03
  22.2100000    4.6289839711e-03    2.3321755282e-03
  22.2600000    4.6374926003e-03    2.3663544841e-03
  22.3100000    4.6397819118e-03    2.3968882468e-03
  22.3600000    4.6338125765e-03    2.4233516632e-03
  22.4100000    4.6181397279e-03    2.4453357896e-03
  22.4600000    4.5918113271e-03    2.4624823503e-03
  22.5100000    4.5543066731e-03    2.4745153175e-03
  22.5600000    4.5054951460e-03    2.4812660037e-03
  22.6100000    4.4456009883e-03    2.4826900123e-03
  22.6600000    4.3751656919e-03    2.4788753621e-03
  22.7100000    4.2950039672e-03    2.4700418525e-03
  22.7600000    4.2061523813e-03    2.4565321683e-03
  22.8100000    4.1098119479e-03    2.4387956197e-03
  22.8600000    4.0072875129e-03    2.4173661070e-03
  22.9100000    3.8999277366e-03    2.3928365550e-03
  22.9600000    3.7890696111e-03    2.3658321811e-03
  23.0100000    3.6759907552e-03    2.3369847224e-03
  23.0600000    3.5618715928e-03    2.3069094869e-03
  23.1100000    3.4477683245e-03    2.2761864796e-03
  23.1600000    3.3345964760e-03    2.2453460704e-03
  23.2100000    3.2231239834e-03    2.2148592453e-03
  23.2600000    3.1139723654e-03    2.1851323428e-03
  23.3100000    3.0076243390e-03    2.1565058768e-03
  23.3600000    2.9044360932e-03    2.1292564531e-03
  23.4100000    2.8046524475e-03    2.1036008514e-03
  23.4600000    2.7084233790e-03    2.0797017618e-03
  23.5100000    2.6158207008e-03    2.0576744888e-03
  23.5600000    2.5268539373e-03    2.0375938869e-03
  23.6100000    2.4414848102e-03    2.0195010756e-03
  23.6600000    2.3596401009e-03    2.0034099040e-03
  23.7100000    2.2812228247e-03    1.9893132180e-03
  23.7600000    2.2061215780e-03    1.9771879487e-03
  23.8100000    2.1342179742e-03    1.9669987941e-03
  23.8600000    2.0653924834e-03    1.9587015005e-03
  23.9100000    1.9995290025e-03    1.9522457252e-03
  23.9600000    1.9365182025e-03    1.9475772626e-03
  24.0100000    1.8762597609e-03    1.9446396033e-03
  24.0600000    1.8186637223e-03    1.9433730048e-03
