# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2345654611142640e-03  -3.4982460721602604e-17  1.6420022795388134e-04  -2.6542571495601552e-17
5.0000000000000000e-01  3.1663833466319649e-03  -5.1394333938376696e-15  1.6365465947195437e-04  5.7878449500155986e-16
1.0000000000000000e+00  3.0908085921427003e-03  -8.4412321967389237e-15  1.6260387289151107e-04  8.7967878818156315e-16
1.5000000000000000e+00  3.0070302081033938e-03  -9.6363279226789611e-15  1.6123617103913049e-04  -1.5603458619167484e-15
2.0000000000000000e+00  2.9146164056455060e-03  8.7810245457276698e-15  1.5966110939601131e-04  -1.9644560166289144e-15
2.4999999999999898e+00  2.8115889515660714e-03  -1.0302109371747997e-14  1.5793824873813099e-04  -9.4995486188398631e-16
2.9999999999999800e+00  2.6976454332539278e-03  -2.0290775895430435e-14  1.5607489768648002e-04  -1.6820676728107435e-15
3.4999999999999698e+00  2.5706953439788753e-03  1.4400867922193666e-14  1.5410813738800765e-04  -8.3823862767943257e-16
3.9999999999999600e+00  2.4297888886076094e-03  6.6090999318278720e-15  1.5199267927832431e-04  -3.9407678475414289e-16
4.4999999999999503e+00  2.2729505736704268e-03  -2.0652435246985498e-14  1.4969626205792630e-04  1.2062612083716252e-15
4.9999999999999396e+00  2.0984706680840120e-03  -6.4111359653735121e-14  1.4721350935161646e-04  8.3794798949940593e-16
5.4999999999999298e+00  1.9036935373280472e-03  -2.6196514914451387e-14  1.4453813178068054e-04  -3.7180722977964327e-16
5.9999999999999201e+00  1.6877916014631140e-03  -2.2964787759144692e-14  1.4164037689620371e-04  1.6221580912426309e-15
6.4999999999999103e+00  1.4471824826574956e-03  8.6360429983438347e-16  1.3847028274025091e-04  -1.0456621733854338e-16
6.9999999999998996e+00  1.1795927749307597e-03  1.9121057276590137e-15  1.3502606153018557e-04  3.6171716155371323e-15
7.4999999999998801e+00  8.8187412836901165e-04  -4.8599484354407141e-14  1.3129688103468901e-04  4.0508291911252846e-16
7.9999999999998703e+00  5.5182821515742495e-04  -5.7355428254566611e-14  1.2723003862818286e-04  -1.0500042760312961e-15
8.4999999999998597e+00  1.8580920222849008e-04  -4.1979569505908726e-14  1.2276830329684710e-04  2.2248114453022249e-16
8.9999999999998508e+00  -2.1800264398413329e-04  3.6207439769921773e-16  1.1789777991444908e-04  3.5842516800420939e-16
9.4999999999998401e+00  -6.6376213430084088e-04  -1.5876273955434464e-14  1.1262787507069899e-04  2.2280179944031745e-15
9.9999999999998295e+00  -1.1496348435528392e-03  -3.3062848587965023e-14  1.0686207739456944e-04  -2.1920233293096030e-15
1.0499999999999799e+01  -1.6789644555135904e-03  -5.2506325567795720e-14  1.0051500984366383e-04  -1.3422560538224474e-16
1.0999999999999799e+01  -2.2498966808737284e-03  5.9940359357284027e-14  9.3531987409163422e-05  4.4532757201894840e-16
1.1499999999999799e+01  -2.8608200953345003e-03  1.5165347344342668e-14  8.5904063604590625e-05  2.2176074300858271e-15
1.1999999999999799e+01  -3.5066652049915133e-03  4.8025107924742211e-15  7.7550075807458876e-05  5.3036703294531999e-16
1.2499999999999799e+01  -4.1826400074316348e-03  -5.4189729011564283e-15  6.8334999808396379e-05  2.7111142361446001e-16
1.2999999999999799e+01  -4.8799233214032274e-03  -5.2084022045349038e-15  5.8190585912560131e-05  4.8821655590757787e-16
1.3499999999999799e+01  -5.5902089878913947e-03  -3.6270763953058505e-15  4.7027849823440577e-05  -2.2214762530724111e-16
1.3999999999999700e+01  -6.3016873073932465e-03  1.3713836110543914e-14  3.4762699363363442e-05  2.5032444099545143e-16
1.4499999999999700e+01  -6.9978363033170723e-03  -4.2064677682382944e-14  2.1186431009319584e-05  1.2846969886829655e-15
1.4999999999999700e+01  -7.6719095428902390e-03  -6.1124675741937307e-15  6.1886426876290218e-06  2.5739401620125224e-15
1.5499999999999700e+01  -8.3017393097681406e-03  9.8869090675969898e-14  -1.0349965212784346e-05  -9.7720655877511732e-16
1.5999999999999700e+01  -8.8800079617190400e-03  -9.6319047166283991e-15  -2.8678279724191098e-05  -6.4986546176211142e-15
1.6499999999999801e+01  -9.3943982283944023e-03  -3.1625731302676317e-14  -4.9018334332553183e-05  3.8497631570840189e-15
1.6999999999999901e+01  -9.8276710512014732e-03  2.0634674236630996e-14  -7.1626623451186085e-05  -2.3019044136943711e-15
1.7499999999999901e+01  -1.0172519652790417e-02  -5.3912241018043774e-15  -9.6730061533912599e-05  3.8239090645558575e-16
1.8000000000000000e+01  -1.0418115642595451e-02  -4.1401955716319390e-14  -1.2459876644055991e-04  -9.2528396850402074e-16
1.8500000000000099e+01  -1.0552821502641561e-02  -6.3211717490126856e-14  -1.5554966053193551e-04  6.1356419721141347e-17
1.9000000000000199e+01  -1.0575613243349206e-02  -3.5443968316980004e-14  -1.8999715670916964e-04  -3.4382869921042926e-15
1.9500000000000199e+01  -1.0478189963721400e-02  6.6985269598935498e-14  -2.2842792486220387e-04  1.8024732739140443e-15
2.0000000000000298e+01  -1.0258701325772427e-02  1.1166259160800412e-14  -2.7138542717639242e-04  -2.5614395438978250e-16
2.0500000000000401e+01  -9.9236086461914879e-03  -1.2301815924438408e-13  -3.1930380487860176e-04  -2.6848523766616746e-15
2.1000000000000501e+01  -9.4719378561229362e-03  2.3254395100074515e-14  -3.7264921103576158e-04  -1.3417160703185728e-16
2.1500000000000600e+01  -8.9122323314672746e-03  6.6218406626072923e-14  -4.3210751828946271e-04  3.3192754219437152e-15
2.2000000000000600e+01  -8.2562898673067299e-03  -1.5250550388506978e-14  -4.9840219150677507e-04  -2.7773114491592998e-15
2.2500000000000700e+01  -7.5114607400701061e-03  -2.1640363654686079e-14  -5.7235438551368084e-04  -3.1192297979060950e-15
2.3000000000000799e+01  -6.6766878894117445e-03  7.3882957044024700e-16  -6.5459356060410987e-04  -5.3650450133222664e-15
2.3500000000000899e+01  -5.7661767188610484e-03  -3.0731724131628779e-14  -7.4635819215073632e-04  2.2756556567523484e-15
2.4000000000000998e+01  -4.7972970254467930e-03  1.0591692995755297e-14  -8.4881774267564969e-04  -1.8236465829663396e-15
2.4500000000000998e+01  -3.7782197246139441e-03  3.0416478797451463e-15  -9.6201489260235419e-04  7.6073447773095364e-15
2.5000000000001101e+01  -2.7262358392003117e-03  9.5294689565587898e-14  -1.0888101015548320e-03  -5.8454135442757372e-15
2.5500000000001201e+01  -1.6393634247007073e-03  -7.8788565298706925e-14  -1.2299598711310248e-03  2.8115360800909058e-15
2.6000000000001300e+01  -5.2911104054081037e-04  7.4155132446900029e-14  -1.3857902595099654e-03  1.0594809865242956e-15
2.6500000000001300e+01  5.9080125906605079e-04  7.8085026508981081e-14  -1.5585155186921685e-03  -8.3751441450953014e-16
2.7000000000001400e+01  1.7016753884958246e-03  1.8637232057118480e-14  -1.7498233897906895e-03  1.8881158487686405e-16
2.7500000000001499e+01  2.8045699281007553e-03  -5.5785190106617116e-14  -1.9597189494273888e-03  2.6238894302143124e-15
2.8000000000001599e+01  3.9085569161304455e-03  -1.5503325348758396e-14  -2.1900559702915327e-03  3.1831582861111332e-15
2.8500000000001702e+01  5.0182780243741903e-03  -2.8276026539739846e-14  -2.4420014719562454e-03  4.7739750995141710e-15
2.9000000000001702e+01  6.0938273729591961e-03  -8.4439691295980918e-14  -2.7147203723970536e-03  1.3788542298909376e-14
2.9500000000001801e+01  7.1277903168643023e-03  4.6558761755905245e-14  -3.0072056345978346e-03  4.6725979612220400e-15
3.0000000000001901e+01  8.1348119469815110e-03  4.4450564512825072e-14  -3.3189416588729850e-03  7.8677375283720853e-15
3.0500000000002000e+01  9.0831965566500195e-03  7.6440329082770250e-14  -3.6487428093966824e-03  2.7654206947666255e-15
3.1000000000002000e+01  9.9814311069368594e-03  1.8844859483654886e-13  -3.9930061721955906e-03  -2.1270521964860539e-15
3.1500000000002100e+01  1.0864179962504050e-02  1.1366793448733216e-13  -4.3467027214519980e-03  3.1150949536345139e-15
3.2000000000002203e+01  1.1707974352662548e-02  6.0872636006284106e-14  -4.7035615594002338e-03  5.8436125404716377e-15
3.2500000000002103e+01  1.2489502335056399e-02  -2.9884863979095719e-14  -5.0562369451997826e-03  4.7102443405627574e-16
3.3000000000001997e+01  1.3224860953927817e-02  -5.7847091916932158e-14  -5.3953694368767038e-03  -8.0705299214389736e-15
3.3500000000001897e+01  1.3903556125868279e-02  1.0303783786478130e-13  -5.7101479181197283e-03  -1.2707793903266301e-14
3.4000000000001798e+01  1.4518672917643380e-02  1.6841690260276099e-13  -5.9903817901943365e-03  -1.1877095986399799e-15
3.4500000000001698e+01  1.5062335950331076e-02  -4.1459647130356880e-14  -6.2272339724632605e-03  -6.5228419081277567e-15
3.5000000000001599e+01  1.5523460292222083e-02  -1.7988716527646276e-14  -6.4094035597663714e-03  -5.0252135419992690e-15
3.5500000000001499e+01  1.5907582228427197e-02  -1.8686088917516108e-14  -6.5273998301284518e-03  4.4332264503279747e-15
3.6000000000001400e+01  1.6203895574724167e-02  -1.0007535707241833e-13  -6.5730169748894436e-03  4.7946580558993449e-15
3.6500000000001300e+01  1.6404783349208155e-02  -1.3786362459619617e-13  -6.5392178159420205e-03  -1.0180308998548144e-15
3.7000000000001201e+01  1.6502280749798270e-02  -2.1647469244674006e-13  -6.4196039913104472e-03  -2.4540979701680437e-15
3.7500000000001101e+01  1.6494820110069877e-02  -2.0942042587915322e-14  -6.2076953447579818e-03  -6.2471771530262128e-15
3.8000000000001002e+01  1.6386123834721177e-02  -7.1029431793732944e-14  -5.9008870636574175e-03  5.5437882881320330e-16
3.8500000000000902e+01  1.6161179963926044e-02  1.1260861221360635e-13  -5.4977690726293708e-03  9.1080097565539309e-15
3.9000000000000803e+01  1.5826494857329020e-02  -1.0325067352750378e-13  -4.9994441150170163e-03  8.4468666599040593e-16
3.9500000000000703e+01  1.5373453953382205e-02  -7.3210534856649190e-14  -4.4088564640757380e-03  -2.2663552349914962e-15
4.0000000000000597e+01  1.4806783089089736e-02  -1.3441138935373076e-13  -3.7312727220316401e-03  1.9079840653376742e-15
4.0500000000000497e+01  1.4123638981490126e-02  7.8665237301586699e-15  -2.9762016012618441e-03  4.0381872243875142e-15
4.1000000000000398e+01  1.3332729424722359e-02  3.4275601562723523e-14  -2.1537138999241667e-03  5.3208068647673384e-16
4.1500000000000298e+01  1.2437395990514648e-02  9.6349428544036109e-14  -1.2727015982232483e-03  4.7102824570453838e-15
4.2000000000000199e+01  1.1429988488780577e-02  8.0487930231333549e-14  -3.4623192663312474e-04  9.4309580083535779e-15
4.2500000000000099e+01  1.0334438919171136e-02  -1.3361355208005299e-13  6.1600019270330179e-04  -5.9171773519406737e-15
4.3000000000000000e+01  9.1640861936330437e-03  -2.1828078353072072e-13  1.6028426193859040e-03  -1.8241176391641314e-14
4.3499999999999901e+01  7.9116553805742285e-03  -3.1826748674674762e-13  2.6051781993045265e-03  -5.7574692897358754e-15
4.3999999999999801e+01  6.6037009394138736e-03  5.4094600435324047e-14  3.6101017004000727e-03  3.4043101183097585e-16
4.4499999999999702e+01  5.2424064948537212e-03  2.7833924130370863e-13  4.6029012145520415e-03  -2.8121362558735947e-14
4.4999999999999602e+01  3.8333983787062946e-03  7.6242729171076620e-13  5.5771297599895558e-03  -3.5682478395366712e-14
4.5499999999999503e+01  2.4018045559206619e-03  3.5263003454744091e-13  6.5272166462800813e-03  -2.1777884112354024e-14
4.5999999999999403e+01  9.6010759146888057e-04  5.8643174138343218e-14  7.4424055906055506e-03  -1.4705799571446978e-15
4.6499999999999297e+01  -4.8475185932728192e-04  2.5571894184421226e-13  8.3114123994981678e-03  -2.0491757755572567e-14
4.6999999999999197e+01  -1.9164750722774444e-03  3.1508835186713595e-13  9.1276710568808823e-03  -3.2470440520918943e-14
4.7499999999999098e+01  -3.3240108939569146e-03  4.5487366382769047e-13  9.8895713435585200e-03  1.5024373956865240e-15
