# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    1.9972063155e-01    1.3962390161e-07    0.0000000000e+00    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1119983534e-01    9.1119983534e-01    0.0000000000e+00    0.0000000000e+00
   0.0560000    1.9977849865e-01    1.4938153367e-07    3.7085562912e-04    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1100861937e-01    9.1100861937e-01   -6.1114566644e-06    6.1114566647e-06
   0.1120000    1.9983405852e-01    1.5906067518e-07    6.8785208995e-04    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1082501663e-01    9.1082501663e-01   -1.2224568371e-05    1.2224568371e-05
   0.1680000    1.9988746295e-01    1.6866466984e-07    9.6146561632e-04    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1064851414e-01    9.1064851414e-01   -1.8340674660e-05    1.8340674660e-05
   0.2240000    1.9993884947e-01    1.7819658575e-07    1.2000750340e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1047864499e-01    9.1047864499e-01   -2.4461487910e-05    2.4461487910e-05
   0.2800000    1.9998834160e-01    1.8765915398e-07    1.4102258525e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1031498732e-01    9.1031498732e-01   -3.0589005578e-05    3.0589005577e-05
   0.3360000    2.0003604854e-01    1.9705466733e-07    1.5973903455e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1015716527e-01    9.1015716527e-01   -3.6725440017e-05    3.6725440015e-05
   0.3920000    2.0008206393e-01    2.0638483494e-07    1.7657950663e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.1000485185e-01    9.1000485185e-01   -4.2873162362e-05    4.2873162361e-05
   0.4480000    2.0012646433e-01    2.1565061118e-07    1.9188383475e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0985777278e-01    9.0985777278e-01   -4.9034657656e-05    4.9034657656e-05
   0.5040000    2.0016930744e-01    2.2485202171e-07    2.0593319903e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0971571085e-01    9.0971571085e-01   -5.5212488934e-05    5.5212488935e-05
   0.5600000    2.0021063062e-01    2.3398801846e-07    2.1895464166e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0957850882e-01    9.0957850882e-01   -6.1409268448e-05    6.1409268449e-05
   0.6160000    2.0025045001e-01    2.4305639037e-07    2.3113763876e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0944607016e-01    9.0944607016e-01   -6.7627634584e-05    6.7627634585e-05
   0.6720000    2.0028876060e-01    2.5205375159e-07    2.4261989268e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0931835697e-01    9.0931835697e-01   -7.3870233289e-05    7.3870233290e-05
   0.7280000    2.0032553729e-01    2.6097561662e-07    2.5351974134e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0919538463e-01    9.0919538463e-01   -8.0139703078e-05    8.0139703079e-05
   0.7840000    2.0036073696e-01    2.6981656088e-07    2.6393252916e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0907721352e-01    9.0907721352e-01   -8.6446258794e-05    8.6446258795e-05
   0.8400000    2.0039430143e-01    2.7857045567e-07    2.7393753836e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0896393846e-01    9.0896393846e-01   -9.2787643941e-05    9.2787643940e-05
   0.8960000    2.0042616100e-01    2.8723075883e-07    2.8360026444e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0885567649e-01    9.0885567649e-01   -9.9164738559e-05    9.9164738557e-05
   0.9520000    2.0045623840e-01    2.9579083976e-07    2.9296453728e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0875255412e-01    9.0875255412e-01   -1.0557999392e-04    1.0557999392e-04
   1.0080000    2.0048445279e-01    3.0424431639e-07    3.0206855051e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0865469471e-01    9.0865469471e-01   -1.1204599864e-04    1.1204599864e-04
   1.0640000    2.0051072360e-01    3.1258538390e-07    3.1094234321e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0856220689e-01    9.0856220689e-01   -1.1856167126e-04    1.1856167126e-04
   1.1200000    2.0053497401e-01    3.2080911816e-07    3.1960936956e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0847517436e-01    9.0847517436e-01   -1.2512588811e-04    1.2512588811e-04
   1.1760000    2.0055713399e-01    3.2891174086e-07    3.2808777424e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0839364757e-01    9.0839364757e-01   -1.3174111062e-04    1.3174111062e-04
   1.2320000    2.0057714277e-01    3.3689083736e-07    3.3639142879e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0831763728e-01    9.0831763728e-01   -1.3840973544e-04    1.3840973544e-04
   1.2880000    2.0059495070e-01    3.4474552220e-07    3.4453077407e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0824711019e-01    9.0824711019e-01   -1.4513409231e-04    1.4513409231e-04
   1.3440000    2.0061052060e-01    3.5247655055e-07    3.5251933060e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0818198629e-01    9.0818198629e-01   -1.5191821538e-04    1.5191821538e-04
   1.4000000    2.0062382857e-01    3.6008637671e-07    3.6037150023e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0812213797e-01    9.0812213797e-01   -1.5878892051e-04    1.5878892051e-04
   1.4560000    2.0063486430e-01    3.6757916295e-07    3.6807697325e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0806739045e-01    9.0806739045e-01   -1.6574418974e-04    1.6574418974e-04
   1.5120000    2.0064363105e-01    3.7496074389e-07    3.7563803365e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0801752331e-01    9.0801752331e-01   -1.7276926757e-04    1.7276926757e-04
   1.5680000    2.0065014533e-01    3.8223856778e-07    3.8305591275e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0797227309e-01    9.0797227309e-01   -1.7986631054e-04    1.7986631054e-04
   1.6240000    2.0065443622e-01    3.8942156545e-07    3.9033103125e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0793133656e-01    9.0793133656e-01   -1.8703740210e-04    1.8703740210e-04
   1.6800000    2.0065654458e-01    3.9652001508e-07    3.9746319602e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0789437419e-01    9.0789437419e-01   -1.9434970249e-04    1.9434970248e-04
   1.7360000    2.0065652220e-01    4.0354539725e-07    4.0446219788e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0786101399e-01    9.0786101399e-01   -2.0175473247e-04    2.0175473247e-04
   1.7920000    2.0065443081e-01    4.1051022779e-07    4.1134075648e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0783085535e-01    9.0783085535e-01   -2.0925557640e-04    2.0925557640e-04
   1.8480000    2.0065034109e-01    4.1742788231e-07    4.1807431798e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0780347295e-01    9.0780347295e-01   -2.1693661125e-04    2.1693661125e-04
   1.9040000    2.0064433175e-01    4.2431241709e-07    4.2466137058e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0779208878e-01    9.0779208878e-01   -2.2471744193e-04    2.2471744193e-04
   1.9600000    2.0063648853e-01    4.3117839016e-07    4.3110047327e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0780483883e-01    9.0780483883e-01   -2.3271159857e-04    2.3271159857e-04
   2.0160000    2.0062690333e-01    4.3804068613e-07    4.3739018384e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0782270634e-01    9.0782270634e-01   -2.4082849971e-04    2.4082849971e-04
   2.0720000    2.0061567344e-01    4.4491434716e-07    4.4352910391e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0784538275e-01    9.0784538275e-01   -2.4919431803e-04    2.4919431803e-04
   2.1280000    2.0060290072e-01    4.5181441258e-07    4.4951591532e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0787254587e-01    9.0787254587e-01   -2.5770495792e-04    2.5770495792e-04
   2.1840000    2.0058869101e-01    4.5875576712e-07    4.5536044377e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0790386188e-01    9.0790386188e-01   -2.6647777396e-04    2.6647777397e-04
   2.2400000    2.0057315354e-01    4.6575299983e-07    4.6106033651e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0793898707e-01    9.0793898707e-01   -2.7540935097e-04    2.7540935097e-04
   2.2960000    2.0055640038e-01    4.7282027440e-07    4.6660503642e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0797756940e-01    9.0797756940e-01   -2.8466483372e-04    2.8466483373e-04
   2.3520000    2.0053854608e-01    4.7997121063e-07    4.7199376375e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0801924976e-01    9.0801924976e-01   -2.9409148167e-04    2.9409148167e-04
   2.4080000    2.0051970729e-01    4.8721877723e-07    4.7722591627e-03    1.7763568394e-15    0.0000000000e+00    0.0000000000e+00   -9.0806366302e-01    9.0806366302e-01   -3.0379198049e-04    3.0379198049e-04
