# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.9295976773562006e-03  1.1569168664526939e-03  6.3174081977610990e-07  2.3350650073134658e-06  3.2093578000350230e-03  -1.3681225342074624e-15  6.3174083757355696e-07  -2.3350650413392808e-06  -3.9295976773573976e-03  -1.1569168664568483e-03  -2.0143713093307894e-04  1.7982869627419614e-04  1.3545705288403317e-07  8.5394587176204772e-08  1.6468889891970128e-04  -6.2737467236970081e-16  1.3545706438879317e-07  -8.5394601992377633e-08  -2.0143713093310591e-04  -1.7982869627440509e-04
4.0000000000000002e-01  -3.8491507997294771e-03  1.1565903910973490e-03  6.6734805623973837e-07  2.2978448322115023e-06  3.1490579786490501e-03  -1.2785555762988982e-14  6.6734803378751598e-07  -2.2978448296565388e-06  -3.8491507997412779e-03  -1.1565903911032855e-03  -1.9972844320010222e-04  1.8842786464574033e-04  1.8689600277463939e-07  8.7973548567827746e-08  1.6352687480165664e-04  8.4086548860710496e-16  1.8689600595522494e-07  -8.7973549870209022e-08  -1.9972844320294359e-04  -1.8842786464528079e-04
8.0000000000000104e-01  -3.7612631828097391e-03  1.1505745884330004e-03  6.9890994931749281e-07  2.2574188301797739e-06  3.0840360510200784e-03  -2.2273961239891241e-14  6.9890995581915889e-07  -2.2574188413359945e-06  -3.7612631827988983e-03  -1.1505745884345694e-03  -1.9800818011947782e-04  1.8825857558965110e-04  1.7363888343770945e-07  8.7050313621031705e-08  1.6215317463591232e-04  -8.2650828015114457e-17  1.7363888465294399e-07  -8.7050310006423542e-08  -1.9800818012089292e-04  -1.8825857558848685e-04
1.2000000000000000e+00  -3.6654293900945556e-03  1.1445628945770041e-03  7.3155956475178322e-07  2.2131557604815398e-06  3.0127444440200910e-03  1.8929471976448370e-14  7.3155956052137013e-07  -2.2131558102940469e-06  -3.6654293901276272e-03  -1.1445628945163657e-03  -1.9623016377118743e-04  1.8088162164726142e-04  1.0257112141553639e-07  8.4397805410459083e-08  1.6076699392788651e-04  1.5479302117945724e-15  1.0257112183524692e-07  -8.4397807334327835e-08  -1.9623016377128306e-04  -1.8088162164711506e-04
1.6000000000000001e+00  -3.5606001849124531e-03  1.1338633398252254e-03  7.6105033201855970e-07  2.1636527086354336e-06  2.9359064613044992e-03  4.7162997791026784e-15  7.6105037185677941e-07  -2.1636527114899393e-06  -3.5606001848961523e-03  -1.1338633398538455e-03  -1.9438129637757641e-04  1.7923077845216487e-04  7.0143159486252249e-08  8.3853582441068065e-08  1.5933554908328630e-04  1.2381249996605559e-15  7.0143158259465818e-08  -8.3853584677809890e-08  -1.9438129637448212e-04  -1.7923077845325837e-04
2.0000000000000000e+00  -3.4463764365910538e-03  1.1208780167180411e-03  7.9015626949995394e-07  2.1092902446872678e-06  2.8513059738128847e-03  -2.0028502307708508e-14  7.9015631422543072e-07  -2.1092902052299214e-06  -3.4463764365809894e-03  -1.1208780167177837e-03  -1.9237764313006781e-04  1.8072679532705837e-04  6.8071283734355167e-08  8.4351946012708991e-08  1.5782126722106761e-04  1.6427219336195972e-15  6.8071286241263471e-08  -8.4351942181909525e-08  -1.9237764312986488e-04  -1.8072679532781714e-04
2.3999999999999999e+00  -3.3214879598362883e-03  1.1045860656802111e-03  8.1717922024674916e-07  2.0498101542666007e-06  2.7598823809599805e-03  2.1054282923755989e-14  8.1717923610412666e-07  -2.0498100425540926e-06  -3.3214879598461719e-03  -1.1045860656967929e-03  -1.9025528468602013e-04  1.8195136119948148e-04  7.0915685083763624e-08  8.5158314142310748e-08  1.5622615275488167e-04  9.6402024101983799e-16  7.0915685375026729e-08  -8.5158316229364633e-08  -1.9025528468597777e-04  -1.8195136119850651e-04
2.7999999999999998e+00  -3.1852134624707289e-03  1.0852471294382049e-03  8.4334776152606778e-07  1.9841891290672043e-06  2.6602673181382961e-03  -2.9959726445039948e-14  8.4334774080262460e-07  -1.9841891017991313e-06  -3.1852134624952423e-03  -1.0852471294435068e-03  -1.8800537748040060e-04  1.8253358455789677e-04  6.9949850390867085e-08  8.5813035448003875e-08  1.5452996870614580e-04  1.7301023818539429e-15  6.9949849364478723e-08  -8.5813037938834316e-08  -1.8800537747740015e-04  -1.8253358455951659e-04
3.2000000000000002e+00  -3.0366320816141140e-03  1.0633719578268456e-03  8.6733744191029203e-07  1.9126171248846869e-06  2.5516854300191741e-03  3.4925053910635391e-14  8.6733737748381029e-07  -1.9126170314824358e-06  -3.0366320816465706e-03  -1.0633719578182191e-03  -1.8559945397332713e-04  1.8296209552401180e-04  6.7083784172705721e-08  8.5951370047599485e-08  1.5273615064076570e-04  -8.8014531804704306e-16  6.7083787041432870e-08  -8.5951374900583052e-08  -1.8559945397832476e-04  -1.8296209552473832e-04
3.6000000000000001e+00  -2.8744241557336009e-03  1.0371927079050019e-03  8.9133285452135228e-07  1.8340399386942745e-06  2.4337789777117646e-03  -2.2487899739511048e-14  8.9133275594353082e-07  -1.8340398640059437e-06  -2.8744241558027340e-03  -1.0371927078818895e-03  -1.8304086463200478e-04  1.8315768968700112e-04  6.5561505676743200e-08  8.5609698408052286e-08  1.5081425287745109e-04  2.7638285375235834e-15  6.5561507660920354e-08  -8.5609699210125637e-08  -1.8304086462713032e-04  -1.8315768968948126e-04
