# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  9.8191633568653814e-20  4.3275033232329324e-22  2.2936702932119710e-03  1.0091746811728479e+00  8.9763726420694867e-01
5.0000000000000000e-01  9.7211544387377864e-18  1.3298777694894308e-21  2.2655556453705316e-03  1.0090622225814820e+00  8.9762236048981647e-01
1.0000000000000000e+00  2.7228386671878030e-16  3.2919788099081611e-20  5.5694175936806551e-03  1.0222776703747227e+00  9.8499390457284908e-01
1.5000000000000000e+00  6.9277554352291259e-16  9.2275097214859213e-20  1.1110940529429553e-03  1.0044443762117718e+00  9.7415023414592705e-01
2.0000000000000000e+00  3.0712481476026080e-16  9.1128307946927772e-20  2.0655996892198397e-04  1.0008262398756880e+00  8.0229545456082718e-01
2.4999999999999898e+00  2.6149207828186702e-16  1.0494408895188197e-19  2.9790317909168703e-04  1.0011916127163667e+00  5.2753629365714250e-01
2.9999999999999800e+00  3.6216159872462309e-16  1.2503753901869074e-19  5.8174835431482812e-04  1.0023269934172594e+00  8.9749225335968763e-01
3.4999999999999698e+00  3.8912863699359589e-16  1.0789266373165646e-19  2.6174923574261524e-04  1.0010469969429705e+00  3.9256940507265253e-01
3.9999999999999600e+00  1.4747418193890219e-15  9.8713648471434075e-20  3.1754019504555588e-04  1.0012701607801822e+00  1.7608391772524429e-01
4.4999999999999503e+00  3.5885214142284924e-15  1.0474127874322154e-19  3.3426385219583409e-04  1.0013370554087833e+00  4.0053447525981922e-01
4.9999999999999396e+00  4.4228227764547329e-16  1.0365815869627151e-19  3.1365464795604913e-04  1.0012546185918243e+00  2.1653343845083900e-01
5.4999999999999298e+00  9.1494308016912652e-16  1.0418517496806704e-19  9.5923296478586184e-04  1.0038369318591434e+00  3.6906227552588239e-01
5.9999999999999201e+00  2.9643600704018273e-14  9.9848020447205625e-20  7.2523149762082455e-03  1.0290092599048331e+00  9.4713266966315279e-01
